Id,Price
8410,168442.3500231592
1720,190483.01747000194
10341,205836.1199831983
14415,195354.45402538707
10613,289814.41281670844
8027,171641.56860942542
15539,253346.2913861402
7431,253346.2913861402
1370,136804.86388170364
12708,159753.7940635357
2250,222516.75564443003
14758,133270.40271873205
8525,350055.56881188747
1538,311229.89289891353
1142,142983.36413308847
1152,214785.39390417546
9802,176692.45074655203
3331,285167.75456127117
15203,189960.27174525624
4247,180660.75101895354
1976,279227.0499069407
2346,218547.28333588413
10078,250805.28297692275
1938,219374.1760902377
7819,178399.4866656417
2168,236227.32336261
15634,228155.0007208707
8465,243760.35532527324
9313,164425.34198260753
6539,135001.41388120278
6325,112881.42586530569
13442,314491.94036541536
9967,185198.3393461181
7893,292534.93747498724
2861,188014.87763552167
11031,340939.35618212214
15073,111755.00697014849
13837,162648.52153554527
2524,226347.6722823836
8617,203076.15779633992
13513,178816.9958597142
3081,221505.7988021252
10675,267655.02712248504
1907,87042.04019558908
4872,272793.7502981064
16274,330535.3411753841
11837,262836.3722584182
16577,229493.6294663905
5231,311990.9598356067
11315,213841.53508832035
273,204350.77302276363
8363,253878.43739271432
4255,228344.7432442606
16330,250571.1275480247
11528,176580.7542627775
14799,258080.74053982712
1611,348983.5017769254
9234,188693.5269537382
1633,112505.70193305894
6791,239909.22164389415
11567,423161.8587016749
3070,180456.45899699643
12094,233918.1373482666
14335,367184.66229136806
137,167525.9125552837
7182,150767.99978547028
11718,191912.5758240218
5194,102172.2833223787
97,369077.4766048281
5118,432065.3829499431
13920,273754.33037684095
9952,199954.97369569127
15337,216271.5579849175
10243,219577.45166460276
4048,340986.9023349736
171,209677.204252727
11378,152181.89282253294
14190,169480.7487057784
15265,132851.1585105979
2740,121053.5975417305
5573,322744.7611274716
4481,229747.1456222616
2631,155441.75184427155
4984,255812.2981249042
16466,206544.1153799464
16716,123178.26652102108
15325,204313.02804709316
10115,182840.9361320698
117,345397.5825173885
5476,120025.13782622346
11757,172147.26332537772
12359,127605.12310642087
15546,179250.1427375678
8133,144296.02205134858
9018,260942.0169286073
2075,164588.8515029951
11170,328277.51340375195
15733,211146.3586193141
9280,142055.3262651757
10734,266033.36692286073
14071,165679.41719115357
7373,242154.91654416654
14736,174735.64458237172
3458,130811.93908108438
6183,171849.03222885774
7825,238290.18116942217
16775,180576.75484525468
5717,176765.67820624475
12397,126418.24606550066
8189,499831.73331622407
4423,219611.41871136127
3994,130347.5889543175
10342,188229.5144297886
10051,189768.08797172588
9453,136784.91187946236
12593,469136.40002161666
1274,114659.57021144974
6933,318785.6786484705
1761,143451.88181339862
7157,265941.1782296261
15169,149696.4303019661
6792,358443.93523113563
13830,169667.52258210737
7240,184086.1532519218
3051,261143.98608366514
6550,118761.14945260616
4603,185443.17193144048
5729,158571.28669998993
13473,334764.9857148168
15104,139169.04095904029
6599,393362.19877908257
2216,354790.14393593016
8721,274992.0896461811
3645,195660.46524583336
8664,215121.57916263925
11001,185021.24200961238
753,161877.40479378894
8129,234194.2503927945
15235,181031.9700186233
3359,191414.03202223286
10424,246744.22031189463
10226,208103.9765011498
9252,174667.32648144933
3008,246819.61823765785
5849,166915.63795598195
8494,176768.78229203296
6764,210010.81853903682
12445,266829.4346488843
11716,177618.62295895745
4508,127863.1779893258
5669,205861.56759802846
11427,114003.36586251824
11065,182414.51582656274
8910,223042.8631589855
16401,257916.96358231187
11913,150572.58897455834
6221,198977.65320029578
10839,181387.82338833867
2809,207590.2810025882
13311,157782.52723150502
6866,180327.85640064153
6019,177337.69980643963
3024,173159.88478188045
1391,238497.4964358093
15904,193194.7874484763
15858,258085.46268752747
9911,228993.70080268607
16579,214215.12414974353
4394,297092.4035329902
1468,460042.5345704053
12965,150951.38477596903
2249,164147.05199216938
14384,159261.72487602985
13040,132434.49165474207
8872,136784.91187946236
12864,243702.88236755136
15712,166616.4399616807
14049,156981.49149953065
1840,98984.0919903006
12019,174817.36143459618
8948,165843.04743771823
15154,224803.45898687243
6943,137292.62020355405
12564,352963.37423782214
12766,160530.6901050926
7255,204843.2780975093
7962,150420.42547796966
709,134689.56306103003
4634,156396.060863918
889,217885.95816269406
4774,143465.29526702483
13890,179588.00507190017
15431,155898.27143884008
8726,337129.19894268457
10373,135391.47945979703
6413,190894.3899895097
9761,136434.74341926692
15864,175075.55453407488
6147,128380.67786040925
3384,245524.1662183663
320,248982.92840079227
8006,188442.55254230602
14395,183627.84650974502
14976,113972.44131066241
12185,216990.20690115655
4779,122539.45353280913
8551,149943.98320571418
9025,305712.6670841464
10616,218510.35019439145
7475,115351.77850338076
6341,321160.9880088123
14163,140333.7427905423
2211,198157.32717233803
10532,257307.57307926024
14338,126389.45122633147
831,171557.2786329561
3382,183522.7185842628
9209,267264.503453315
7188,211177.30861251501
7197,212128.28606199587
11270,163270.5336201966
15918,120625.45458940134
6937,284913.64458714897
6178,213005.60453490313
10668,121959.54325169396
1413,289818.4840075158
6884,318965.73847099784
8266,217392.4138364394
14019,190467.98601862416
16764,138268.33077333373
15306,186398.42829415473
3740,239113.10857698033
5298,172373.97231564074
8319,172669.37776651484
4229,173813.43854924175
13429,208227.02494116634
1753,314227.81468255614
860,253780.86224815968
14219,150212.02482883772
12113,191780.78357271862
11309,142838.96469042302
9930,197077.38332179803
10570,218897.18916587727
2839,152205.82615764075
6699,124197.44355418763
16647,121161.62914172717
5325,235491.22028804975
13733,150231.7973550421
7818,316407.9971075398
12505,231458.71053967104
9489,196222.80783116427
10106,196587.90033423773
7864,187990.29734691474
5134,214270.0623372007
11859,155176.85304648473
7440,480060.8783398711
1525,330902.91689780774
7339,176692.45074655203
8,330198.48744438554
3248,115701.08962300926
8995,206665.06784721906
15178,75783.30463486166
8594,153737.92895936346
15770,252140.77797111645
15859,334270.4052636241
1735,328189.69035833
11410,505007.7012146961
16397,160038.21412904264
3572,142320.30584839906
5501,114234.25581974871
969,177615.45629950095
6977,432833.61538694036
1233,173570.90139457578
4258,175271.29303338047
90,289488.2473528491
16650,186634.79626510057
197,114922.00281485585
12514,295547.3513803959
4367,179130.7438400309
3199,181192.0156301659
5600,197707.73276608723
11641,186585.37096603506
14609,126750.54981068402
12775,162942.28592368404
14240,174679.40393667243
7933,194916.92555846873
6945,346339.17160429433
14006,209359.67547344416
6320,253368.86153665502
12061,174247.01080483902
16369,205208.0605741356
16354,353452.3617001337
3970,312036.7297759153
1048,204350.77302276363
3639,219577.45166460276
14448,258663.36711526124
2812,277077.342698852
3932,144792.16257141382
14875,257235.33840618626
8883,115237.78800388024
7622,281940.1951036194
7252,117732.01676086783
9751,172458.49139865072
2378,201440.28409657843
6816,281821.21719163115
15358,208651.92770676324
7843,144123.43988788375
10448,411955.9430226668
7840,295264.9093448903
8880,243639.6369907919
12551,301125.45382428257
15470,211167.41588014207
16207,218257.9741446831
12123,125017.1061461028
15247,243331.0346519616
7481,207614.94018178928
16171,331173.4183583444
7461,311202.5277015176
902,226353.40101694924
13094,153618.65718345242
11584,226078.19435623797
4462,204371.58529872357
15576,136682.5217430358
16606,278622.63048694504
5427,334483.4557358018
7725,182186.78937871446
5409,181132.61106778937
12579,128428.97163375195
12013,272793.7502981064
11321,203593.04014867128
9932,151968.48025407107
591,173039.43850424702
10357,204230.46508632597
3336,237237.31308092657
13,182828.22976027348
4809,204370.8474195154
7555,198233.95755948333
15172,383943.1481783361
6989,177286.69146768146
4707,176385.82731131272
2046,232183.38541384504
6495,141891.41856762778
3873,185819.87954078475
7061,204350.77302276363
12112,202381.2269443342
8917,336741.9318210369
7735,143103.8498476226
16442,219577.45166460276
4244,146132.71259261973
3747,254170.85192348197
11086,175618.8647529542
10080,212142.1393533702
15057,226713.84875500528
1331,197021.4418601182
8891,167918.84828553587
13411,243813.6470274268
16730,217166.92501278958
2267,209016.09745272365
3022,226212.54231285013
11190,219577.45166460276
11857,182586.37498020855
9318,171826.01137109686
16512,155271.76994165577
2053,228403.02572036552
13707,133858.78609771543
12143,157455.123944018
14080,164321.75689296823
6130,170273.97171931906
7936,93328.20229496148
10101,194777.80710722154
5663,198546.8914176832
14811,122804.01113452227
1366,194822.6216990391
908,202705.0855167905
2953,130917.5572533157
14629,152075.07085125224
15096,339878.8537861419
2115,197217.2325870105
11770,169403.2573252719
12701,188780.92972541598
14584,135001.41388120278
1893,417345.7784452539
9501,368164.6235074458
2138,115225.77252345395
9346,204841.734170167
15960,381838.3217203096
8230,159049.4802791889
13843,210278.07808071474
13810,203304.4607442602
15650,178163.07383200945
9974,138995.12766207542
12200,227641.60772081141
538,201985.08996014026
5334,202562.47959632313
14823,121193.98518218735
4817,171565.5696565818
9041,204757.49523194565
4359,253246.40848674878
4852,313248.024362732
10141,133270.40271873205
1503,181223.26506738397
16256,429508.93240881443
683,112193.06554767769
14382,199567.14277018647
7248,202803.9327038621
1200,174907.75210076175
3563,164616.9825785178
3681,347253.97260252695
3053,255126.21774201415
4099,242390.54756979845
807,133202.3384177883
4658,324024.42518686515
3535,172867.50655706806
12548,166333.26691967642
10488,182649.51992368358
5851,156159.3682211136
13736,208331.0304271163
875,143545.21938532926
14449,149882.35662126337
3958,355358.9247750686
10727,181455.5830109399
11296,123039.2319248197
13646,247671.01800769128
9599,229501.64679533432
7135,251113.08907120925
5943,320790.6588329762
2695,265816.73521626915
6766,267685.64371696115
5630,171784.12240713107
13586,208495.88722073488
3507,457546.4899319519
10014,137517.5281073144
459,228966.62011795136
3582,194724.7671190425
8560,238052.95226320645
3372,179548.25564430485
13109,258934.67904086696
8160,217321.12576659807
10706,194412.25340202695
9104,338637.9209650694
2870,193279.13590590542
13712,173025.1067849357
13924,135879.0315146033
798,238679.81422100696
9750,386017.9682901882
16248,250486.41777093583
3170,170468.16400570402
12700,209957.8832343583
10601,150395.6617348138
514,185658.3717331845
4010,304799.2438099534
8124,159838.8932507786
10800,169052.81964844864
13628,196109.892498047
11637,134663.83513839738
781,178728.01482323027
16156,196704.56078572982
12618,265773.6163750219
9766,194092.35939607184
15987,275600.98411923595
11051,298167.7949943236
7673,222230.9656108069
1245,312218.4166462386
2443,146964.403445601
7413,104198.10634270158
310,170066.12649022212
10921,223014.6300088108
8709,108868.37335467136
12404,339332.7282758491
14986,209889.98183017407
10714,317419.3116710605
14286,226036.55005396195
13828,351133.6256229868
8926,420895.6284431796
12233,168767.29905919096
3913,213716.40052556866
5221,184761.1859741613
14965,93966.99223559449
862,198193.5324352788
13907,132236.5310284819
5418,194216.42554842794
2045,180746.13399426962
13321,188791.1036067814
2762,220607.11843258777
13888,159441.44343671654
14962,141592.7755439499
13305,284776.7184888318
8487,235813.18755753862
7146,179678.91826130313
1134,176846.58384332794
15092,338666.4342543598
13760,237745.68621753927
11958,449722.19990969374
3177,170573.8439302221
11350,212434.07661293636
1524,116937.58753367871
5527,252666.56898956173
2872,184199.87708486558
8602,315795.2156245806
3067,344490.1907205192
10435,213907.99837900308
11222,216579.31919814486
8700,144164.01763196717
10961,230028.1500053701
14305,184866.89035352386
8362,297818.82477641
4979,157840.95240877112
7180,332825.2677066133
5763,144432.12122350364
2192,165873.87014222817
13581,176397.8540562298
10720,143681.4343969964
1358,227684.18330885997
13366,423324.09271179925
13539,358513.5124036638
12849,193968.81876990173
6794,191179.95959616976
525,475961.12874704826
12223,361179.15273447783
16271,144402.4171109193
5818,123821.36269439907
16588,278289.34411885653
8981,127099.026419239
16476,124365.43697372725
14663,189309.97239653443
3,138114.02478210462
6615,127608.35818624111
12215,287646.7581644237
304,260135.30806989578
13634,270987.44374732854
9208,214394.0145256063
2175,164146.3774357284
250,215601.20652018022
6045,186406.83308597625
10516,174454.0046170067
1852,475916.8604325325
1573,183865.29277069937
15079,162513.5176249319
5500,180311.8644838316
15775,169801.71255742092
3198,163864.23425042786
6718,213354.46256138053
4149,163637.05465599714
9627,261143.98608366514
7595,256639.30303851937
4538,180374.05254712532
3555,193441.68728600477
10483,386540.7912922652
8834,163857.30408453167
16412,167831.98455806452
6449,138651.80529586424
2767,186530.56878263952
11498,169346.2871393411
16472,136784.91187946236
178,288306.7175819873
10948,190923.37171619566
13313,317175.791073738
8065,125528.069239173
102,151024.96149764315
14428,200384.9545055097
11973,136242.30046088676
6663,167207.74321719926
15989,131248.09294005236
10955,454361.21024715697
11772,133697.1266618964
11364,262748.3207756011
7082,169565.62155786995
7749,373558.91678337945
6428,140710.3437721918
6869,114569.94349183864
295,181244.05732030683
12266,250224.31590200722
11129,198961.25127578387
826,269957.0588148701
3262,223598.96627859594
15641,330902.91689780774
1662,458743.71793135145
10926,217538.13527198916
10232,207943.4312564078
6376,172210.75855126543
7817,179047.68443222894
354,206226.2705934927
10076,198166.34798627478
11379,325498.51886481745
10184,128244.20304670584
4696,408638.4171116034
13562,358657.0526181821
5436,192174.67208060864
13196,154179.1803411653
14939,256821.56078619725
14004,214257.20352962072
5916,171107.53191025203
7229,175057.45161653982
9143,144323.81367564359
3440,188786.1307205731
319,163479.19760411687
11683,229190.36768918845
12647,235340.19610645607
12788,173267.74489511683
13662,263997.5701038931
423,282560.15468235564
5222,221496.50956343688
9242,206653.6201578238
2641,191664.4611705968
4855,166056.7996133662
5360,176311.414065526
9799,156159.3682211136
5526,247851.25115830702
10309,167223.35242277832
2144,301875.42633515154
7191,211464.67386725085
6732,162549.30317351434
14789,143053.5789609578
13525,156417.0850567414
4066,382342.43922618695
16422,204681.58460611684
14890,193112.9227655596
2922,222569.69448132973
3601,126546.97717251719
13416,114750.70995030669
14363,182902.8442140141
9496,298462.6720138057
7115,345017.19067961903
8615,183704.25037278506
5218,88681.2642983489
9493,207382.9643792694
10623,176406.05907279442
2272,141917.35706538943
3352,266300.55623576086
84,202978.29552269887
8086,130214.3466778027
2595,203439.28726778296
3531,160595.4702239949
7460,332025.163139128
9214,269676.9169784101
2790,261818.71599733343
10548,212975.4490660918
9218,172993.07616378376
7435,165347.83701685478
15780,182062.63149557827
7640,224206.17301314662
6223,224527.51257453635
3425,117620.44002379559
10582,141322.71003732368
702,238094.2402189806
2111,177559.307910422
11730,184433.94123306673
9865,242665.2531468008
16478,318937.05230431526
1885,213702.62624646688
3956,299996.38029293943
16735,148702.89837167622
15264,225334.27926599688
15971,162380.06929837062
5584,213547.85058149215
15242,178788.5467219265
14358,178547.79272849706
11300,246330.2611998791
5446,192346.46115258927
3934,180289.8633383066
6610,166433.67390659158
10164,255799.9089774571
4646,179352.91086899498
13304,204980.35289077178
1985,204723.8559208019
4746,134663.83513839738
7963,197504.03340493224
14083,290774.13235820254
13140,275703.1232412231
15023,276779.6671259288
13093,222917.96946546616
7160,178547.79272849706
7407,181147.17297598356
16056,174817.36143459618
751,370869.7948340555
6179,111456.80975504304
9137,256471.4021362704
10992,266878.75374537794
5744,361124.1484670286
10884,186671.07401813287
12858,301827.9398767349
13005,287220.40728029975
16714,192664.2846142745
1419,244918.23116307324
6064,206425.01460157085
3771,215003.07937243604
5945,450217.4738762504
8453,76095.25969623805
3806,142250.74790523644
16748,260682.57334128956
11380,206680.62491247922
3107,192067.79780128598
12003,204350.77302276363
14567,303362.6723863063
1079,224582.0695563709
11705,141231.2937769973
7814,196494.1105663227
10174,162706.43091602065
5514,260733.7936642323
5265,252309.73018063637
10520,288941.69699674594
13195,217930.4557638221
14601,351858.3366484876
6012,163786.00084792293
13079,193364.0157306946
9009,129194.16721653903
3122,189525.6254677335
5470,247468.15583337884
4840,162648.52153554527
6270,267964.4625844577
9158,103989.04114083544
10120,164357.0990808372
10672,309957.9644025193
4573,134724.99114542562
12118,317090.4645682772
7447,126800.60414436237
2171,208069.0559757723
6126,264273.8988640852
2836,171565.5696565818
1457,243148.07499697406
11165,215326.95345485388
5923,193710.39616339942
1813,238048.2861977844
3492,261321.36793538523
1917,220212.18879641884
965,292502.87289370614
15795,148345.01141845112
821,201338.48524819664
4568,201466.44820261243
9078,256333.5251894646
11371,135272.1954101633
5149,201955.36697556786
281,201338.48524819664
1918,242288.3785578674
776,144767.28595423696
210,204448.94914737574
10782,177209.7237184466
9653,189997.045950005
9372,171931.43291251166
5868,190223.3551144629
6176,150108.45053993835
3969,130811.93908108438
7427,171648.19308794697
8544,443923.6449069756
5219,223560.61295132752
16488,131993.88341681438
5855,248693.087911273
15920,117585.12163257241
4393,416292.1749766066
5770,185915.31209562978
2900,142443.16667517097
8622,82476.97068653545
11610,253246.40848674878
10969,126102.01048723508
11029,149953.71866735196
6193,247842.603965957
14087,436018.9313363867
13623,162030.14067075844
16689,162902.27914236867
1027,249996.78500574533
949,155998.30901363664
672,127039.73751994528
13832,139649.0767328377
2471,203261.76696165724
8728,326812.2951313254
7742,224693.39996129123
2698,222655.05337137947
9084,173523.22804239902
6075,301544.6646591306
2874,173257.05817135473
13119,166488.6687584565
5010,216099.1785621124
1284,172019.83601769124
1151,165056.7392532482
5110,336978.3427077341
11386,164218.2613876505
8019,199156.46623181485
2859,129570.9479943065
16110,176238.94290983252
16027,238125.37546186848
14902,178308.99152900427
14301,255234.18814630245
2451,213918.40697820068
13596,128404.73041445055
1464,126547.01747501318
7927,375875.89066577516
9638,203399.23642600453
8009,303377.32729779923
11903,158597.24201603624
9243,113093.55291819558
547,178031.28313453452
5511,132242.63564150967
11247,181255.9091527963
15928,361951.1002948796
3434,209390.10380440135
7614,127993.13630198738
1380,190431.97330314104
2770,132999.05639798846
111,191179.95959616976
5994,115564.04989820051
12341,205395.54880082942
2787,270131.46724283305
14410,293508.85514861334
15983,129194.16721653903
14876,162929.42504139306
653,159108.5422806368
2174,237311.13377219441
2575,286757.52030633506
7976,161840.63355252618
5812,339351.2762698176
13589,331786.11840320926
9122,146296.7787263019
8159,454717.3749210499
8754,245292.34396437742
9321,204409.90816953877
13535,182283.44586886297
2083,161874.54559151258
2689,294319.3064887128
2248,260841.95880295956
11649,157641.82871006784
11045,455953.75518082915
1276,118185.27355948878
5962,154504.47188331082
13012,163288.3186228113
4642,209492.827676715
179,169203.94562253458
15347,438535.5400199633
